startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-02-01T00:00:00Z","2020-02-01T00:30:00Z",80.22637,80.17365,80.24365,0.00032,180.00000,0.04738,0.00134,0,103.00495,0.26665,0
"2020-02-01T00:30:00Z","2020-02-01T01:00:00Z",80.21787,80.17365,80.26365,0.00112,180.00000,0.04757,0.00250,0,103.03001,0.26747,0
"2020-02-01T01:00:00Z","2020-02-01T01:30:00Z",80.24921,80.22365,80.26365,0.00013,180.00000,0.04734,0.00086,0,103.07527,0.26761,0
"2020-02-01T01:30:00Z","2020-02-01T02:00:00Z",80.25804,80.24365,80.27366,0.00010,180.00000,0.04733,0.00076,0,103.05307,0.26691,0
"2020-02-01T02:00:00Z","2020-02-01T02:30:00Z",80.28399,80.26365,80.29365,0.00004,180.00000,0.04731,0.00048,0,103.09063,0.26707,0
"2020-02-01T02:30:00Z","2020-02-01T03:00:00Z",80.27554,80.22365,80.31365,0.00044,180.00000,0.04741,0.00157,0,103.10828,0.26770,0
"2020-02-01T03:00:00Z","2020-02-01T03:30:00Z",80.24287,80.20365,80.27366,0.00030,180.00000,0.04738,0.00130,0,103.09250,0.26816,0
"2020-02-01T03:30:00Z","2020-02-01T04:00:00Z",80.22610,80.20365,80.26365,0.00031,180.00000,0.04738,0.00130,0,103.07124,0.26811,0
"2020-02-01T04:00:00Z","2020-02-01T04:30:00Z",80.23348,80.20365,80.25365,0.00021,180.00000,0.04735,0.00108,0,103.07270,0.26797,0
"2020-02-01T04:30:00Z","2020-02-01T05:00:00Z",80.26176,80.24365,80.28365,0.00014,180.00000,0.04734,0.00087,0,103.08480,0.26752,0
"2020-02-01T05:00:00Z","2020-02-01T05:30:00Z",80.26832,80.23365,80.28365,0.00012,180.00000,0.04733,0.00082,0,103.07715,0.26718,0
"2020-02-01T05:30:00Z","2020-02-01T06:00:00Z",80.24260,80.23365,80.25365,0.00006,180.00000,0.04732,0.00057,0,103.05432,0.26733,0
"2020-02-01T06:00:00Z","2020-02-01T06:30:00Z",80.25237,80.22365,80.27366,0.00016,180.00000,0.04734,0.00096,0,103.05067,0.26703,0
"2020-02-01T06:30:00Z","2020-02-01T07:00:00Z",80.27710,80.25365,80.29365,0.00006,180.00000,0.04732,0.00056,0,103.06675,0.26678,0
"2020-02-01T07:00:00Z","2020-02-01T07:30:00Z",80.28749,80.27366,80.30366,0.00006,180.00000,0.04732,0.00059,0,103.08472,0.26691,0
"2020-02-01T07:30:00Z","2020-02-01T08:00:00Z",80.29743,80.26365,80.31365,0.00013,180.00000,0.04734,0.00086,0,103.09758,0.26695,0
"2020-02-01T08:00:00Z","2020-02-01T08:30:00Z",80.27477,80.26365,80.28365,0.00004,180.00000,0.04731,0.00047,0,103.05596,0.26660,0
"2020-02-01T08:30:00Z","2020-02-01T09:00:00Z",80.24671,80.23365,80.26365,0.00006,180.00000,0.04732,0.00057,0,103.00319,0.26617,0
"2020-02-01T09:00:00Z","2020-02-01T09:30:00Z",80.22749,80.20365,80.24365,0.00012,180.00000,0.04733,0.00081,0,102.90415,0.26451,0
"2020-02-01T09:30:00Z","2020-02-01T10:00:00Z",80.22626,80.20365,80.24365,0.00007,180.00000,0.04732,0.00063,0,102.87143,0.26382,0
"2020-02-01T10:00:00Z","2020-02-01T10:30:00Z",80.21271,80.19365,80.22365,0.00005,180.00000,0.04732,0.00055,0,102.82730,0.26320,0
"2020-02-01T10:30:00Z","2020-02-01T11:00:00Z",80.20287,80.18365,80.21365,0.00008,180.00000,0.04732,0.00066,0,102.80245,0.26291,0
"2020-02-01T11:00:00Z","2020-02-01T11:30:00Z",80.17748,80.16365,80.19365,0.00004,180.00000,0.04731,0.00049,0,102.78214,0.26310,0
"2020-02-01T11:30:00Z","2020-02-01T12:00:00Z",80.17048,80.14365,80.18365,0.00009,180.00000,0.04733,0.00071,0,102.76644,0.26293,0
"2020-02-01T12:00:00Z","2020-02-01T12:30:00Z",80.16087,80.14365,80.17365,0.00005,180.00000,0.04732,0.00051,0,102.75777,0.26298,0
"2020-02-01T12:30:00Z","2020-02-01T13:00:00Z",80.14793,80.12365,80.16365,0.00011,180.00000,0.04733,0.00079,0,102.76400,0.26346,0
"2020-02-01T13:00:00Z","2020-02-01T13:30:00Z",80.12565,80.10364,80.14365,0.00008,180.00000,0.04732,0.00068,0,102.73435,0.26338,0
"2020-02-01T13:30:00Z","2020-02-01T14:00:00Z",80.09220,80.06364,80.12365,0.00029,180.00000,0.04737,0.00128,0,102.66865,0.26280,0
"2020-02-01T14:00:00Z","2020-02-01T14:30:00Z",80.06148,80.01364,80.10364,0.00072,180.00000,0.04747,0.00200,0,102.60638,0.26222,0
"2020-02-01T14:30:00Z","2020-02-01T15:00:00Z",80.05514,80.01364,80.09365,0.00033,180.00000,0.04738,0.00135,0,102.61221,0.26247,0
"2020-02-01T15:00:00Z","2020-02-01T15:30:00Z",80.08626,80.05365,80.11365,0.00019,180.00000,0.04735,0.00102,0,102.64625,0.26241,0
"2020-02-01T15:30:00Z","2020-02-01T16:00:00Z",80.09776,80.07364,80.11365,0.00006,180.00000,0.04732,0.00058,0,102.65201,0.26225,0
"2020-02-01T16:00:00Z","2020-02-01T16:30:00Z",80.08737,80.06364,80.10364,0.00005,180.00000,0.04732,0.00054,0,102.59872,0.26134,0
"2020-02-01T16:30:00Z","2020-02-01T17:00:00Z",80.08409,80.05365,80.10364,0.00009,180.00000,0.04732,0.00070,0,102.56375,0.26065,0
"2020-02-01T17:00:00Z","2020-02-01T17:30:00Z",80.08565,80.06364,80.10364,0.00010,180.00000,0.04733,0.00075,0,102.50772,0.25938,0
"2020-02-01T17:30:00Z","2020-02-01T18:00:00Z",80.08676,80.05365,80.10364,0.00008,180.00000,0.04732,0.00067,0,102.52266,0.25968,0
"2020-02-01T18:00:00Z","2020-02-01T18:30:00Z",80.06248,80.03364,80.09365,0.00009,180.00000,0.04733,0.00072,0,102.47653,0.25928,0
"2020-02-01T18:30:00Z","2020-02-01T19:00:00Z",80.02620,79.99364,80.05365,0.00011,180.00000,0.04733,0.00077,0,102.42512,0.25906,0
"2020-02-01T19:00:00Z","2020-02-01T19:30:00Z",79.98764,79.94364,80.02365,0.00029,180.00000,0.04737,0.00127,0,102.39542,0.25939,0
"2020-02-01T19:30:00Z","2020-02-01T20:00:00Z",79.93609,79.90364,79.96364,0.00016,180.00000,0.04734,0.00094,0,102.33957,0.25945,0
"2020-02-01T20:00:00Z","2020-02-01T20:30:00Z",79.88731,79.85364,79.92364,0.00049,180.00000,0.04742,0.00165,0,102.28376,0.25948,0
"2020-02-01T20:30:00Z","2020-02-01T21:00:00Z",79.84742,79.81363,79.87364,0.00017,180.00000,0.04734,0.00096,0,102.21843,0.25902,0
"2020-02-01T21:00:00Z","2020-02-01T21:30:00Z",79.79675,79.74363,79.83364,0.00029,180.00000,0.04737,0.00127,0,102.10731,0.25786,0
"2020-02-01T21:30:00Z","2020-02-01T22:00:00Z",79.76141,79.73364,79.79364,0.00027,180.00000,0.04737,0.00123,0,102.01114,0.25664,0
"2020-02-01T22:00:00Z","2020-02-01T22:30:00Z",79.70875,79.68363,79.74363,0.00011,180.00000,0.04733,0.00080,0,101.93541,0.25630,0
