startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-06-02T12:00:00Z","2020-06-02T12:30:00Z",80.12543,80.12365,80.13365,0.00001,180.00000,0.04731,0.00029,0,102.03945,0.25012,0
"2020-06-02T12:30:00Z","2020-06-02T13:00:00Z",80.13809,80.12365,80.15365,0.00005,180.00000,0.04732,0.00055,0,101.90391,0.24726,0
"2020-06-02T13:00:00Z","2020-06-02T13:30:00Z",80.17748,80.15365,80.19365,0.00023,180.00000,0.04736,0.00113,0,101.84570,0.24541,0
"2020-06-02T13:30:00Z","2020-06-02T14:00:00Z",80.19143,80.18365,80.20365,0.00004,180.00000,0.04731,0.00045,0,101.72782,0.24268,0
"2020-06-02T14:00:00Z","2020-06-02T14:30:00Z",80.20898,80.19365,80.22365,0.00011,180.00000,0.04733,0.00079,0,101.70123,0.24160,0
"2020-06-02T14:30:00Z","2020-06-02T15:00:00Z",80.21965,80.21365,80.22365,0.00002,180.00000,0.04731,0.00037,0,101.64801,0.23970,0
"2020-06-02T15:00:00Z","2020-06-02T15:30:00Z",80.22326,80.21365,80.22365,0.00000,180.00000,0.04730,0.00014,0,101.56696,0.23815,0
"2020-06-02T15:30:00Z","2020-06-02T16:00:00Z",80.22804,80.21365,80.23365,0.00003,180.00000,0.04731,0.00041,0,101.47964,0.23633,0
"2020-06-02T16:00:00Z","2020-06-02T16:30:00Z",80.22704,80.22365,80.23365,0.00002,180.00000,0.04731,0.00035,0,101.49113,0.23684,0
"2020-06-02T16:30:00Z","2020-06-02T17:00:00Z",80.21399,80.20365,80.22365,0.00007,180.00000,0.04732,0.00062,0,101.40146,0.23515,0
"2020-06-02T17:00:00Z","2020-06-02T17:30:00Z",80.19899,80.17365,80.21365,0.00009,180.00000,0.04732,0.00070,0,101.32080,0.23376,0
"2020-06-02T17:30:00Z","2020-06-02T18:00:00Z",80.18615,80.17365,80.19365,0.00004,180.00000,0.04731,0.00048,0,101.24203,0.23217,0
"2020-06-02T18:00:00Z","2020-06-02T18:30:00Z",80.16515,80.14365,80.17365,0.00006,180.00000,0.04732,0.00060,0,101.10660,0.22974,0
"2020-06-02T18:30:00Z","2020-06-02T19:00:00Z",80.14176,80.12365,80.15365,0.00006,180.00000,0.04732,0.00059,0,101.03590,0.22875,0
"2020-06-02T19:00:00Z","2020-06-02T19:30:00Z",80.12504,80.10364,80.14365,0.00009,180.00000,0.04733,0.00072,0,100.97258,0.22778,0
"2020-06-02T19:30:00Z","2020-06-02T20:00:00Z",80.10709,80.08365,80.12365,0.00003,180.00000,0.04731,0.00040,0,100.92428,0.22706,0
"2020-06-02T20:00:00Z","2020-06-02T20:30:00Z",80.09720,80.08365,80.11365,0.00004,180.00000,0.04731,0.00048,0,100.92424,0.22732,0
"2020-06-02T20:30:00Z","2020-06-02T21:00:00Z",80.06803,80.04364,80.08365,0.00007,180.00000,0.04732,0.00061,0,100.87106,0.22696,0
"2020-06-02T21:00:00Z","2020-06-02T21:30:00Z",80.05181,80.04364,80.06364,0.00003,180.00000,0.04731,0.00037,0,100.82562,0.22628,0
"2020-06-02T21:30:00Z","2020-06-02T22:00:00Z",80.05431,80.04364,80.07364,0.00005,180.00000,0.04732,0.00051,0,100.87827,0.22734,0
"2020-06-02T22:00:00Z","2020-06-02T22:30:00Z",80.03281,80.01364,80.05365,0.00007,180.00000,0.04732,0.00062,0,100.83890,0.22711,0
"2020-06-02T22:30:00Z","2020-06-02T23:00:00Z",80.02437,80.00364,80.03364,0.00005,180.00000,0.04732,0.00055,0,100.79958,0.22657,0
"2020-06-02T23:00:00Z","2020-06-02T23:30:00Z",80.00125,79.98365,80.01364,0.00005,180.00000,0.04732,0.00052,0,100.75145,0.22614,0
"2020-06-02T23:30:00Z","2020-06-03T00:00:00Z",79.98159,79.96364,80.00364,0.00006,180.00000,0.04732,0.00059,0,100.71668,0.22574,0
"2020-06-03T00:00:00Z","2020-06-03T00:30:00Z",79.97242,79.96364,79.98365,0.00001,180.00000,0.04731,0.00027,0,100.81483,0.22798,0
"2020-06-03T00:30:00Z","2020-06-03T01:00:00Z",79.97537,79.96364,79.98365,0.00002,180.00000,0.04731,0.00037,0,100.87472,0.22926,0
"2020-06-03T01:00:00Z","2020-06-03T01:30:00Z",79.99436,79.97364,80.01364,0.00006,180.00000,0.04732,0.00056,0,101.01267,0.23097,0
"2020-06-03T01:30:00Z","2020-06-03T02:00:00Z",80.02498,79.97364,80.05365,0.00016,180.00000,0.04734,0.00095,0,101.22468,0.23463,0
"2020-06-03T02:00:00Z","2020-06-03T02:30:00Z",80.10093,80.01364,80.16365,0.00263,180.00000,0.04792,0.00383,0,101.39072,0.23662,0
"2020-06-03T02:30:00Z","2020-06-03T03:00:00Z",80.10198,80.05365,80.13365,0.00045,180.00000,0.04741,0.00157,0,101.49464,0.23888,0
"2020-06-03T03:00:00Z","2020-06-03T03:30:00Z",80.06437,80.05365,80.08365,0.00006,180.00000,0.04732,0.00059,0,101.63011,0.24257,0
"2020-06-03T03:30:00Z","2020-06-03T04:00:00Z",80.12120,80.07364,80.16365,0.00105,180.00000,0.04755,0.00241,0,101.68194,0.24279,0
"2020-06-03T04:00:00Z","2020-06-03T04:30:00Z",80.10481,80.08365,80.14365,0.00015,180.00000,0.04734,0.00090,0,101.69780,0.24398,0
"2020-06-03T04:30:00Z","2020-06-03T05:00:00Z",80.05614,80.03364,80.09365,0.00038,180.00000,0.04739,0.00145,0,101.71611,0.24550,0
"2020-06-03T05:00:00Z","2020-06-03T05:30:00Z",80.03353,80.02365,80.04364,0.00002,180.00000,0.04731,0.00034,0,101.82007,0.24790,0
"2020-06-03T05:30:00Z","2020-06-03T06:00:00Z",80.04220,80.03364,80.06364,0.00011,180.00000,0.04733,0.00077,0,101.99272,0.25099,0
"2020-06-03T06:00:00Z","2020-06-03T06:30:00Z",80.05520,80.04364,80.07364,0.00007,180.00000,0.04732,0.00064,0,102.07957,0.25239,0
"2020-06-03T06:30:00Z","2020-06-03T07:00:00Z",80.03092,80.01364,80.05365,0.00020,180.00000,0.04735,0.00105,0,102.01100,0.25156,0
"2020-06-03T07:00:00Z","2020-06-03T07:30:00Z",80.00648,79.99364,80.01364,0.00004,180.00000,0.04731,0.00045,0,102.03696,0.25254,0
"2020-06-03T07:30:00Z","2020-06-03T08:00:00Z",79.98114,79.97364,79.99364,0.00007,180.00000,0.04732,0.00064,0,102.08381,0.25400,0
"2020-06-03T08:00:00Z","2020-06-03T08:30:00Z",79.96420,79.95365,79.97364,0.00006,180.00000,0.04732,0.00059,0,102.06170,0.25395,0
"2020-06-03T08:30:00Z","2020-06-03T09:00:00Z",79.95376,79.94364,79.96364,0.00004,180.00000,0.04731,0.00045,0,102.03680,0.25367,0
"2020-06-03T09:00:00Z","2020-06-03T09:30:00Z",79.94531,79.93364,79.95365,0.00004,180.00000,0.04731,0.00049,0,102.08821,0.25485,0
"2020-06-03T09:30:00Z","2020-06-03T10:00:00Z",79.95998,79.94364,79.97364,0.00013,180.00000,0.04734,0.00086,0,102.06967,0.25422,0
"2020-06-03T10:00:00Z","2020-06-03T10:30:00Z",79.97870,79.97364,79.98365,0.00003,180.00000,0.04731,0.00037,0,102.05627,0.25351,0
"2020-06-03T10:30:00Z","2020-06-03T11:00:00Z",79.96348,79.95365,79.97364,0.00004,180.00000,0.04731,0.00049,0,102.01979,0.25313,0
"2020-06-03T11:00:00Z","2020-06-03T11:30:00Z",79.95231,79.93364,79.97364,0.00013,180.00000,0.04733,0.00084,0,102.02893,0.25354,0
"2020-06-03T11:30:00Z","2020-06-03T12:00:00Z",79.97987,79.97364,79.98365,0.00002,180.00000,0.04731,0.00036,0,102.10446,0.25445,0
"2020-06-03T12:00:00Z","2020-06-03T12:30:00Z",79.97987,79.97364,79.98365,0.00002,180.00000,0.04731,0.00036,0,101.96090,0.25172,0
"2020-06-03T12:30:00Z","2020-06-03T13:00:00Z",79.97814,79.97364,79.99364,0.00003,180.00000,0.04731,0.00042,0,101.76060,0.24767,0
"2020-06-03T13:00:00Z","2020-06-03T13:30:00Z",79.98787,79.98365,79.99364,0.00002,180.00000,0.04731,0.00037,0,101.66148,0.24543,0
"2020-06-03T13:30:00Z","2020-06-03T14:00:00Z",79.97714,79.97364,79.98365,0.00002,180.00000,0.04731,0.00036,0,101.49053,0.24227,0
"2020-06-03T14:00:00Z","2020-06-03T14:30:00Z",79.97086,79.95365,79.98365,0.00007,180.00000,0.04732,0.00061,0,101.44025,0.24162,0
"2020-06-03T14:30:00Z","2020-06-03T15:00:00Z",79.95925,79.95365,79.96364,0.00002,180.00000,0.04731,0.00037,0,101.32666,0.23959,0
"2020-06-03T15:00:00Z","2020-06-03T15:30:00Z",79.94959,79.94364,79.95365,0.00002,180.00000,0.04731,0.00037,0,101.14356,0.23608,0
"2020-06-03T15:30:00Z","2020-06-03T16:00:00Z",79.92631,79.91364,79.94364,0.00008,180.00000,0.04732,0.00065,0,100.90923,0.23094,0
"2020-06-03T16:00:00Z","2020-06-03T16:30:00Z",79.89236,79.85364,79.92364,0.00029,180.00000,0.04737,0.00128,0,100.78612,0.22886,0
"2020-06-03T16:30:00Z","2020-06-03T17:00:00Z",79.86069,79.83364,79.87364,0.00006,180.00000,0.04732,0.00059,0,100.71297,0.22796,0
"2020-06-03T17:00:00Z","2020-06-03T17:30:00Z",79.84847,79.83364,79.86364,0.00005,180.00000,0.04732,0.00053,0,100.64338,0.22684,0
"2020-06-03T17:30:00Z","2020-06-03T18:00:00Z",79.82669,79.81363,79.84364,0.00005,180.00000,0.04731,0.00051,0,100.56231,0.22577,0
"2020-06-03T18:00:00Z","2020-06-03T18:30:00Z",79.80869,79.78363,79.83364,0.00009,180.00000,0.04733,0.00072,0,100.50543,0.22497,0
"2020-06-03T18:30:00Z","2020-06-03T19:00:00Z",79.78730,79.76364,79.80364,0.00010,180.00000,0.04733,0.00076,0,100.44998,0.22438,0
"2020-06-03T19:00:00Z","2020-06-03T19:30:00Z",79.75241,79.72363,79.77364,0.00013,180.00000,0.04733,0.00085,0,100.38761,0.22395,0
"2020-06-03T19:30:00Z","2020-06-03T20:00:00Z",79.70686,79.68363,79.73364,0.00020,180.00000,0.04735,0.00106,0,100.29208,0.22307,0
"2020-06-03T20:00:00Z","2020-06-03T20:30:00Z",79.65263,79.62363,79.68363,0.00028,180.00000,0.04737,0.00125,0,100.21504,0.22252,0
"2020-06-03T20:30:00Z","2020-06-03T21:00:00Z",79.62952,79.61363,79.64363,0.00004,180.00000,0.04731,0.00044,0,100.24109,0.22343,0
"2020-06-03T21:00:00Z","2020-06-03T21:30:00Z",79.61708,79.59363,79.64363,0.00024,180.00000,0.04736,0.00115,0,100.21451,0.22329,0
"2020-06-03T21:30:00Z","2020-06-03T22:00:00Z",79.57968,79.56362,79.59363,0.00011,180.00000,0.04733,0.00078,0,100.30516,0.22595,0
"2020-06-03T22:00:00Z","2020-06-03T22:30:00Z",79.57341,79.54363,79.66363,0.00121,180.00000,0.04759,0.00259,0,100.36617,0.22744,0
"2020-06-03T22:30:00Z","2020-06-03T23:00:00Z",79.72108,79.64363,79.78363,0.00124,180.00000,0.04759,0.00262,0,100.98072,0.23791,0
"2020-06-03T23:00:00Z","2020-06-03T23:30:00Z",79.74358,79.71363,79.77364,0.00017,180.00000,0.04734,0.00098,0,101.18122,0.24173,0
"2020-06-03T23:30:00Z","2020-06-04T00:00:00Z",79.73552,79.72363,79.76364,0.00017,180.00000,0.04734,0.00096,0,101.04050,0.23895,0
"2020-06-04T00:00:00Z","2020-06-04T00:30:00Z",79.72347,79.69363,79.76364,0.00047,180.00000,0.04742,0.00162,0,101.00168,0.23853,0
"2020-06-04T00:30:00Z","2020-06-04T01:00:00Z",79.70286,79.69363,79.71363,0.00003,180.00000,0.04731,0.00039,0,100.87762,0.23651,0
"2020-06-04T01:00:00Z","2020-06-04T01:30:00Z",79.68319,79.67363,79.69363,0.00002,180.00000,0.04731,0.00034,0,100.89602,0.23757,0
"2020-06-04T01:30:00Z","2020-06-04T02:00:00Z",79.65619,79.64363,79.67363,0.00006,180.00000,0.04732,0.00058,0,100.93329,0.23894,0
"2020-06-04T02:00:00Z","2020-06-04T02:30:00Z",79.63980,79.62363,79.65363,0.00011,180.00000,0.04733,0.00076,0,100.97856,0.24015,0
"2020-06-04T02:30:00Z","2020-06-04T03:00:00Z",79.63435,79.61363,79.65363,0.00012,180.00000,0.04733,0.00082,0,101.00950,0.24087,0
"2020-06-04T03:00:00Z","2020-06-04T03:30:00Z",79.68180,79.65363,79.70364,0.00017,180.00000,0.04734,0.00096,0,101.07603,0.24117,0
"2020-06-04T03:30:00Z","2020-06-04T04:00:00Z",79.66152,79.62363,79.71363,0.00081,180.00000,0.04749,0.00212,0,101.12595,0.24316,0
"2020-06-04T04:00:00Z","2020-06-04T04:30:00Z",79.65969,79.62363,79.69363,0.00037,180.00000,0.04739,0.00143,0,101.18688,0.24441,0
"2020-06-04T04:30:00Z","2020-06-04T05:00:00Z",79.64080,79.63363,79.66363,0.00008,180.00000,0.04732,0.00067,0,101.17216,0.24442,0
"2020-06-04T05:00:00Z","2020-06-04T05:30:00Z",79.62313,79.60363,79.63363,0.00009,180.00000,0.04732,0.00070,0,101.16491,0.24460,0
"2020-06-04T05:30:00Z","2020-06-04T06:00:00Z",79.60485,79.60363,79.61363,0.00001,180.00000,0.04731,0.00024,0,101.16538,0.24491,0
"2020-06-04T06:00:00Z","2020-06-04T06:30:00Z",79.59863,79.59363,79.60363,0.00003,180.00000,0.04731,0.00037,0,101.22047,0.24598,0
"2020-06-04T06:30:00Z","2020-06-04T07:00:00Z",79.58580,79.57363,79.59363,0.00005,180.00000,0.04732,0.00054,0,101.36933,0.24902,0
"2020-06-04T07:00:00Z","2020-06-04T07:30:00Z",79.56041,79.55363,79.57363,0.00007,180.00000,0.04732,0.00060,0,101.38118,0.24979,0
"2020-06-04T07:30:00Z","2020-06-04T08:00:00Z",79.53624,79.52363,79.55363,0.00007,180.00000,0.04732,0.00064,0,101.36313,0.24997,0
"2020-06-04T08:00:00Z","2020-06-04T08:30:00Z",79.51730,79.50363,79.52363,0.00003,180.00000,0.04731,0.00043,0,101.31366,0.24942,0
"2020-06-04T08:30:00Z","2020-06-04T09:00:00Z",79.49557,79.48363,79.50363,0.00005,180.00000,0.04732,0.00052,0,101.26117,0.24893,0
"2020-06-04T09:00:00Z","2020-06-04T09:30:00Z",79.48301,79.46362,79.49362,0.00009,180.00000,0.04732,0.00069,0,101.23782,0.24879,0
"2020-06-04T09:30:00Z","2020-06-04T10:00:00Z",79.46362,79.46362,79.46362,0.00000,180.00000,0.04730,0.00000,0,101.23012,0.24904,0
"2020-06-04T10:00:00Z","2020-06-04T10:30:00Z",79.46318,79.45363,79.46362,0.00000,180.00000,0.04731,0.00015,0,101.24438,0.24931,0
"2020-06-04T10:30:00Z","2020-06-04T11:00:00Z",79.46568,79.46362,79.47363,0.00002,180.00000,0.04731,0.00030,0,101.26423,0.24963,0
"2020-06-04T11:00:00Z","2020-06-04T11:30:00Z",79.48002,79.47363,79.49362,0.00004,180.00000,0.04731,0.00046,0,101.27786,0.24960,0
"2020-06-04T11:30:00Z","2020-06-04T12:00:00Z",79.46385,79.45363,79.47363,0.00003,179.00000,0.04731,0.00039,0,101.23109,0.24908,0
"2020-06-04T12:00:00Z","2020-06-04T12:30:00Z",79.46896,79.46362,79.47363,0.00003,180.00000,0.04731,0.00037,0,101.22131,0.24881,0
"2020-06-04T12:30:00Z","2020-06-04T13:00:00Z",79.48663,79.47363,79.49362,0.00006,180.00000,0.04732,0.00058,0,101.18561,0.24783,0
"2020-06-04T13:00:00Z","2020-06-04T13:30:00Z",79.49318,79.48363,79.50363,0.00002,180.00000,0.04731,0.00036,0,101.15721,0.24712,0
"2020-06-04T13:30:00Z","2020-06-04T14:00:00Z",79.49268,79.48363,79.50363,0.00004,180.00000,0.04731,0.00048,0,101.10980,0.24621,0
